2018-11-05 15:29,BBCNEWS,10,BBCNEWS_20181105_140000_Afternoon_Live/start/5340,US MIDTERM ELECTIONS  2019 Elections will shape US politics for next two years   fb02 2019k  US MIDTERM ELECTIONS  2019 First real test for Republicans since Trumps victory  2019  US MIDTERM ELECTIONS  2019 Trump has addressed
2018-11-05 15:29,CNNW,34,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/1740,NYT POLL IOWA RACE TIGHTENS AS GOP REP KING FACES CONTROVERSY Opg fb01mm 18OO7861737  Op fb02mm fb01dl fb02som
2018-11-05 15:30,BBCNEWS,14,BBCNEWS_20181105_140000_Afternoon_Live/start/5400,US MIDTERM ELECTIONS  2019 American voters take to the polls on 6 November   fb02 2019k
2018-11-05 15:30,CNNW,27,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/1800,NYT POLL IOWA RACE TIGHTENS AS GOP REP KING FACES CONTROVERSY NYT POLL IOWA RACE TIGHTENS AS GOP REP KING FACES CONTROVERSY  JD Scholten D Iowa Congressional Candidate ELECTION NIGHT
2018-11-05 15:31,BBCNEWS,8,BBCNEWS_20181105_140000_Afternoon_Live/start/5460,wmu auu  wy  Dry for most
2018-11-05 15:31,CNNW,30,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/1860,NYT POLL IOWA RACE TIGHTENS AS GOP REP KING FACES CONTROVERSY  JD Scholten D Iowa Congressional Candidate NYT POLL IOWA RACE TIGHTENS AS GOP REP KING FACES CONTROVERSY HIGHSTAKES MIDTERM ELECTIONS 1 DAY AWAY
2018-11-05 15:31,FOXNEWSW,12,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/5460,m  201dMQEAJI SAMYANM my  WILLIAM LA JEUNESSE  A 11 A
2018-11-05 15:32,BBCNEWS,31,BBCNEWS_20181105_140000_Afternoon_Live/start/5520,TACKLING KNIFE CRIME ARMY RECRUITMENT CHANGES
2018-11-05 15:32,CNNW,45,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/1920,HIGHSTAKES MIDTERM ELECTIONS 1 DAY AWAY  JD Scholten D Iowa Congressional Candidate HIGHSTAKES MIDTERM ELECTIONS 1 DAY AWAY
2018-11-05 15:32,FOXNEWSW,7,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/5520,OHIO HOUSE RACE  nnn EVEC I O1 201d nICI rn LIEI D IIEED InkITDnI n Unl ICE 
2018-11-05 15:32,MSNBCW,56,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/1920,CRUCIAL TENNESSEE SENATE RACE COMES DOWN TO THE WIRE
2018-11-05 15:33,BBCNEWS,21,BBCNEWS_20181105_140000_Afternoon_Live/start/5580,NOTTINGHAM FIRE
2018-11-05 15:33,FOXNEWSW,4,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/5580,11 TROY BALDERSON R OHIO CONGRESSMAN OHIO HOUSE RACE  1 w   nnn EVEC 1 OT 201c hICT Tn Lllll D IIEED fnMTDnI n um ICE  m
2018-11-05 15:33,MSNBCW,30,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/1980,SUBURBAN NASHVILLE WOMEN PLAYING MAJOR ROLE IN TN SENATE RACE CRUCIAL TENNESSEE SENATE RACE COMES DOWN TO THE WIRE uMSNBc CHRSJANSNG NATIONAL CORRESPONDENT
2018-11-05 15:34,CNNW,13,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2040,35 SENATE SEATS AT STAKE TOMORROW
2018-11-05 15:34,MSNBCW,46,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2040,SUBURBAN NASHVILLE WOMEN PLAYING MAJOR ROLE IN TN SENATE RACE KEY TN RACE COULD BE DECIDED BY WDMEN AS GENDER GAP INCREASES
2018-11-05 15:35,MSNBCW,35,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2100,DEMS LUDK TU FLIP DECADESLUNG GOP DISTRICT OUTSIDE RICHMOND
2018-11-05 15:36,MSNBCW,27,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2160,DEMOCRATS LOOKING TO FLIP SEAT IN UPSTATE NY SWING DISTRICT VA DISTRICT HELD BY GDP SINCE NIXON COULD BE BLUE WAVE INDICATOR CRUCIAL NY HOUSE RACE IN SWING DISTRICT CUES DOWN TO THE WIRE DEMS
2018-11-05 15:37,FOXNEWSW,5,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/5820, ALICIA ACUNA  A LA AA A IlAv
2018-11-05 15:37,MSNBCW,54,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2220,CRUCIAL NY HOUSE RACE IN SWING DISTRICT CUES DOWN TO THE WIRE
2018-11-05 15:38,BBCNEWS,10,BBCNEWS_20181105_140000_Afternoon_Live/start/5880,EAST SUSSEX COUNCIL CUTS Cashstrapped council publishes new plans for services HELEN GATT News Correspondent
2018-11-05 15:38,MSNBCW,33,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2280,CANDIDATES HITTING CAMPAIGN TRAIL IN LASTDAY PUSH BEFORE ELECTION TRUMP FOCUSING UN STATES HE WON IN 2O16 TD RALLY VOTERS CRUCIAL NY HOUSE RACE IN SWING DISTRICT CUES DOWN TO THE WIRE
2018-11-05 15:39,CNNW,19,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2340,35 SENATE SEATS AT STAKE TOMORROW  Mark Preston CJN Senior Political Analyst TRUMP TO CAMPAIGN FOR GOP CANDIDATE IN MO SENATE RACE ELECTION NIGHT TOMORROW AMERICA ET 35 SENATE SEATS AT STAKE TOMORROW TRUMP TO
2018-11-05 15:39,MSNBCW,7,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2340,TRUMP FOCUSING ON STATES HE WUN IN 2O16 TO RALLY VOTERS
2018-11-05 15:40,BBCNEWS,21,BBCNEWS_20181105_140000_Afternoon_Live/start/6000,EAST SUSSEX COUNCIL CUTS Cashsnapped council publishes new services plan EAST SUSSEX COUNCIL CUTS New plan is said to be minimum residents should expect EAST SUSSEX COUNCIL CUTS Counci warns it may not be
2018-11-05 15:40,CNNW,21,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2400,35 SENATE SEATS AT STAKE TOMORROW TRUMP FACES MAJOR TEST IN HIGHSTAKES MIDTERMS 35 SENATE SEATS AT STAKE TOMORROW  Mark Preston CJN Senior Political
2018-11-05 15:41,BBCNEWS,4,BBCNEWS_20181105_140000_Afternoon_Live/start/6060,EAST SUSSEX COUNCIL CUTS Council has made  00a3129m worth O1 savings since 2O1O
2018-11-05 15:41,CNNW,41,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2460,TRUMP FACES MAJOR TEST IN HIGHSTAKES MIDTERMS  Mark Preston CJN Senior Political Analyst TRUMP FACES MAJOR TEST IN HIGHSTAKES MIDTERMS
2018-11-05 15:41,MSNBCW,10,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2460,18OO981915  or contact your Travel Agent
2018-11-05 15:42,BBCNEWS,5,BBCNEWS_20181105_140000_Afternoon_Live/start/6120,ROBERT HALFON MP Chair Education Committee
2018-11-05 15:42,CNNW,11,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2520,CNN POLL IMMIGRATION ATOP ISSUE FOR LIKELY REPUBLICAN VOTERS TRUMP FACES MAJOR TEST IN HIGHSTAKES MIDTERMS  Mark Preston OW Senior Political Analyst TRUMP FACES MAJOR TEST IN HIGHSTAKES
2018-11-05 15:43,MSNBCW,14,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2580,TRUMP TRIES TU RALLY VOTERS TO REPUBLICAN IN KEY DHIU SENATE RACE ikNBC NEWS AUVTA 201d POLITICAL REPORTER TRUMP TRIES TU RALLY VOTERS TO REPUBLICAN IN KEY UHIU SENATE RACE
2018-11-05 15:44,BBCNEWS,8,BBCNEWS_20181105_140000_Afternoon_Live/start/6240,BREAKING NEWS CELTIC BOYS ABUSE Cashstrapped council publishes new services plan LOHNA GORDON News Correspondent CELTIC BOYS ABUSE  Foundel ol
2018-11-05 15:44,CNNW,19,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2640,8OO29O41 55 RocketMortgagecom
2018-11-05 15:44,FOXNEWSW,8,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6240,AMERICAS I n Av
2018-11-05 15:44,MSNBCW,22,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2640,SWING STATEVOTERS LEANING TO INCUMBENT DEM BROWN IN OHIU SEN RACE TRUMP TRIES TU RALLY VOTERS TO REPUBLICAN IN KEY OHIO SENATE RACE TRUMP FOCUSING UN STATES HE WON IN ZUIE TO RALLY VOTERS
2018-11-05 15:45,BBCNEWS,19,BBCNEWS_20181105_140000_Afternoon_Live/start/6300,CELTIC BOYS CLUB ABUSE Founder of boys club found guilty of sexual offences CELTIC BOYS CLUB ABUSE James Torbett guilty of offences against three boys CELTIC BOYS CLUB ABUSE 71yearold abused three boys
2018-11-05 15:45,FOXNEWSW,8,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6300,AMERICAS I n Av   2O18 MIDTERMS CAMPAIGN  AMERICAS I n Av
2018-11-05 15:45,MSNBCW,23,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2700,TRUMP RALLYING VUTERS IN 3 MIDWESTERN STATES HE WUN IN 2O16 TRUMP FOCUSING ON STATES HE WON IN 2O16 TO RALLY VOTERS TRUMP HIGHLIGHTING ECONOMIC GAINS IN MIDTERMS CLOSING ARGUMENT PETER ALEXANDER
2018-11-05 15:46,BBCNEWS,18,BBCNEWS_20181105_140000_Afternoon_Live/start/6360,CELTIC BOYS CLUB ABUSE Founder of boys cIub lound guilty of sexual offences
2018-11-05 15:46,CNNW,14,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2760,ELECTION NIGHT TOMORROW AMERICA ET CLASSROOM TEACHERS
2018-11-05 15:47,CNNW,24,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2820,35 SENATE SEATS ALL 435 HOUSE SEATS AT STAKE TOMORROW 35 SENATE SEATS ALL 435 HOUSE SEATS AT STAKE TOMORROW  Sara Dady D Illinois Congressional Candidate CNN POLL HEALTH CARE 
2018-11-05 15:47,MSNBCW,7,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2820,TRUMP UBAMA HIT CAMPAIGN TRAIL TO PITCH DUELINC VISIONS OF AMERICA
2018-11-05 15:48,BBCNEWS,3,BBCNEWS_20181105_140000_Afternoon_Live/start/6480,Dr NALDA WAINWRIGHT Director Welsh institute of Physical Literacy
2018-11-05 15:48,CNNW,34,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2880,CNN POLL HEALTH CARE  IMMIGRATION ARE TOP ISSUES FOR VOTERS  Sara Dady D Illinois Congressional Candidate CNN POLL HEALTH CARE  IMMIGRATION ARE TOP ISSUES FOR VOTERS
2018-11-05 15:48,FOXNEWSW,10,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6480,AMERICAS I n Av AMERICAS I n A I  DAN CRENSHAW SAYS HE DOESN T NEED AN APOLOGY
2018-11-05 15:49,BBCNEWS,10,BBCNEWS_20181105_140000_Afternoon_Live/start/6540,GENDER STEREOTVPES IN SPORT  Childrens Commissioner or Wales criticises sex stereotyping GENDER STEREOTYPES IN SPORT Commissioner describes stereotyping as depressing KATE MORGAN Sports News Correspondent
2018-11-05 15:49,CNNW,16,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2940,HIGHSTAKES MIDTERM ELECTIONS 1 DAY AWAY CNN POLL HEALTH CARE  IMMIGRATION ARE TOP ISSUES FOR VOTERS CNN POLL HEALTH CARE  IMMIGRATION ARE TOP ISSUES FOR VOTERS  Sara
2018-11-05 15:49,FOXNEWSW,8,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6540,AMERICAS I n Av     JOSH HOLMES l FMR CHIEF OF STAFF TO SEN MCCONNELL AMERICAS I n A I  DAN CRENSHAW SAYS HE DOESNT NEED AN APOLOGY
2018-11-05 15:49,MSNBCW,10,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/2940,Y JUUI 2014Il 1 l IL ball Or go O AARPMedicareSupplememcom for a FREE 
2018-11-05 15:50,BBCNEWS,16,BBCNEWS_20181105_140000_Afternoon_Live/start/6600,GENDER STEREOTYPES IN SPORT Commissioner describes stereotyping as depressing GENDER STEREOTVPES IN SPORT  Commissioner said sexsegregation in lessons was surpnsing GENDER STEREOTYPES IN SPORT Sally Holland
2018-11-05 15:50,CNNW,59,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3000,35 SENATE SEATS ALL 435 HOUSE SEATS AT STAKE TOMORROW  Sara Dady D Illinois Congressional Candidate
2018-11-05 15:51,BBCNEWS,39,BBCNEWS_20181105_140000_Afternoon_Live/start/6660,RYANAIR ONLINE OPERATIONS HALTED UK SERVICES SLOW
2018-11-05 15:51,CNNW,50,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3060,35 SENATE SEATS ALL 435 HOUSE SEATS AT STAKE TOMORROW 35 SENATE SEATS ALL 435 HOUSE SEATS AT STAKE TOMORROW  Rep Adam Kinzinger R Illinois CNN POLL HEALTH CARE IS TOP ISSUE FOR
2018-11-05 15:51,MSNBCW,22,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/3060,VOTERS BRACE FUR ELECTION RETURNS AS ELECTION NEARS
2018-11-05 15:52,BBCNEWS,30,BBCNEWS_20181105_140000_Afternoon_Live/start/6720,UK CAR SALES FALL TRAVEL INDUSTRY on5 Brexit uncertainty hits Brittany Ferries bookings
2018-11-05 15:52,CNNW,32,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3120,CNN POLL HEALTH CARE IS TOP ISSUE FOR LIKELY DEMOCRATIC VOTERS  Rep Adam Kinzinger R Foreign Affairs Committee CNN POLL HEALTH CARE IS TOP ISSUE FOR LIKELY DEMOCRATIC VOTERS  Rep Adam Kinzinger R Illinois CNN POLL HEALTH CARE IS TOP ISSUE
2018-11-05 15:52,MSNBCW,39,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/3120,VOTERS BRACE FUR ELECTION RETURNS AS ELECTION NEARS TRUMP DBAMA HIT CAMPAIGN TRAIL TO PITCH DUELINC VISIONS OF AMERICA
2018-11-05 15:53,BBCNEWS,13,BBCNEWS_20181105_140000_Afternoon_Live/start/6780,TRAVEL INDUSTRY WOES Brittany Ferries Bookings decline raising red flag TRAVEL INDUSTRY WOES Brittany Ferries Forward bookings down 45 TRAVEL INDUSTRY WOES Brexit uncertainty hits Brittany Ferries 2019
2018-11-05 15:53,CNNW,30,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3180,CNN POLL HEALTH CARE  IMMIGRATION ARE TOP ISSUES FOR VOTERS  Rep Adam Kinzinger R Illinois CNN POLL HEALTH CARE  IMMIGRATION ARE TOP ISSUES FOR VOTERS CNN POLL HEALTH CARE IS TOP ISSUE FOR LIKELY DEMOCRATIC VOTERS
2018-11-05 15:54,BBCNEWS,38,BBCNEWS_20181105_140000_Afternoon_Live/start/6840,TRAVEL INDUSTRY on5 Brexit uncertainty hits Brittany Ferries 2019 bookings TRAVEL INDUSTRY WOES Brittany Ferries Bookings decline raising red flag
2018-11-05 15:54,CNNW,33,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3240,CNN POLL HEALTH CARE  IMMIGRATION ARE TOP ISSUES FOR VOTERS  Rep Adam Kinzinger R Foreign Affairs Committee UTAH MAYOR WHO DIED IN AFGHANISTAN HAD ONE FINAL WISH HE WANTED AMERICANS TO VOTE CNN POLL HEALTH CARE  IMMIGRATION ARE TOP ISSUES
2018-11-05 15:54,MSNBCW,57,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/3240,TRUMP DRAMA HIT CAMPAIGN TRAIL TO PITCH DUELINC VISIONS OF AMERICA
2018-11-05 15:55,BBCNEWS,14,BBCNEWS_20181105_140000_Afternoon_Live/start/6900,TRAVEL INDUSTRY WOES w Brittany Ferries Concern about impact on pet travei  4 TRAVEL INDUSTRY WOES Brittany Ferries Bookings decline raising red flag 201c TRAVEL INDUSTRY WOES Brittany Ferries Forward bookings
2018-11-05 15:55,CNNW,39,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3300,UTAH MAYOR WHO DIED IN AFGHANISTAN HAD ONE FINAL WISH HE WANTED AMERICANS TO VOTE
2018-11-05 15:55,FOXNEWSW,9,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6900,IDAKI A    klfTlnkIC      Y  IRAN SANCTIONS  DEIADnCEn DEKIAITIEC IAll EEEEIT TnnAV
2018-11-05 15:55,MSNBCW,47,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/3300,VOTERS BRACE FUR ELECTION RETURNS AS ELECTION NEARS TRUMP DRAMA HIT CAMPAIGN TRAIL TD PITCH DUELINC VISIONS OF AMERICA
2018-11-05 15:56,BBCNEWS,19,BBCNEWS_20181105_140000_Afternoon_Live/start/6960,TRAVEL INDUSTRY WOES Brittany Ferries Forward bookings down 45 TRAVEL INDUSTRY WOES Brittany Ferries Bookings decline raising red flag 201c
2018-11-05 15:56,CNNW,18,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3360,BathFittercom 888 72541O6
2018-11-05 15:56,FOXNEWSW,4,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/6960,m  2014 WMLEEII  fb01 fb01z fb02coc fb02i mm
2018-11-05 15:56,MSNBCW,22,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/3360,VOTERS BRACE FUR ELECTION RETURNS AS ELECTION NEARS NBC NEWSWSJ POLL MORE THAN HALF OF VOTERS DESIRE CHANGE NBC NEWSWSJ PULL DEMS HULD EDGE ON GENERIC BALLOT IN FINAL DAYS
2018-11-05 15:57,BBCNEWS,10,BBCNEWS_20181105_140000_Afternoon_Live/start/7020,TRAVEL INDUSTRY WOES WTM 5m fewer outbound trips it nodeal Brexit TRAVEL INDUSTRY WOES W World Travel Market report on nodeal Brexit released  4 
2018-11-05 15:58,CNNW,7,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3480,such as subway construction and wild fb01re restoration 201d  2014LA Times 1O181
2018-11-05 15:58,FOXNEWSW,11,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/7080,511 TRYSHEEXcom  8OO9152341  fb01e TRYSHEEXcom 8OO9152341
2018-11-05 15:58,MSNBCW,3,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/3480,NAME
2018-11-05 15:59,CNNW,7,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3540,Senator Dianne Feinstein Trump 2019s efforts to kill the Affordable Care Act 201d  Mercury News 8718
2018-11-05 15:59,FOXNEWSW,7,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/7140,AIIAL
2018-11-05 15:59,MSNBCW,5,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/3540,uymmm I quaun  Financial disclosures are available at sfethicsorg
2018-11-05 16:00,CNNW,23,CNNW_20181105_150000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/3600,OBAMA THE CHARACTER OF OUR COUNTRY IS ON THE BALLOT HIGHSTAKES MIDTERM ELECTIONS 1 DAY AWAY HI  Elll  5 ET
2018-11-05 16:00,FOXNEWSW,23,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/7200,TRUMP CAMPAIGNING IN OH IN AND MO TODAY TRUMP CAMPAIGNING IN OH IN AND MO TODAY
2018-11-05 16:00,MSNBCW,10,MSNBCW_20181105_150000_MSNBC_Live_With_Hallie_Jackson/start/3600,MII fb02I fb02 I I fb02lllJ Source California Secretary of State Campaign Finance Filir
2018-11-05 16:01,CNNW,31,CNNW_20181105_160000_At_This_Hour_With_Kate_Bolduan/start/60,TRUMP A LOT OF ENTHUSIASM ON THE REPUBLICAN SIDE CNN POLL DEMS HOLD DOUBLEDIGIT LEAD OVER GOP IN GENERIC CONGRESSIONAL BALLOT
2018-11-05 16:02,CNNW,47,CNNW_20181105_160000_At_This_Hour_With_Kate_Bolduan/start/120,CNN POLL DEMS HOLD DOUBLEDIGIT LEAD OVER GOP IN GENERIC CONGRESSIONAL BALLOT Harry Enten  cm Senior Political WriterAnalyst
2018-11-05 16:02,FOXNEWSW,30,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/7320,TRUMP OBAMA SPAR IN DUELING RALLIES
2018-11-05 16:02,MSNBCW,3,MSNBCW_20181105_160000_MSNBC_Live_With_Craig_Melvin/start/120,SEN CLAIRE MCCASKILL  D MISSOURI
2018-11-05 16:03,BBCNEWS,4,BBCNEWS_20181105_140000_Afternoon_Live/start/7380,Reverend TIMON SINGH St Dunstans Bellingham
2018-11-05 16:03,CNNW,38,CNNW_20181105_160000_At_This_Hour_With_Kate_Bolduan/start/180,HIGHSTAKES MIDTERM ELECTIONS 1 DAY AWAY CNN POLL 7 IN 1O VOTERS SAY VOTE MEANT TO SEND MESSAGE TO TRUMP  Mark Preston CJN Senior Political Analyst CNN POLL 7 IN 1O
2018-11-05 16:03,FOXNEWSW,24,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/7380, fb02  TRUMP OBAMA SPAR IN DUELING RALLIES  He TRUMP CAMPAIGNING IN OH IN AND MO TODAY    JOHN ROBERTS  I IAV
2018-11-05 16:03,MSNBCW,16,MSNBCW_20181105_160000_MSNBC_Live_With_Craig_Melvin/start/180,RECORD VOTER ENTHUSIASM IN DAYS BEFORE MIDTERMS
2018-11-05 16:04,CNNW,39,CNNW_20181105_160000_At_This_Hour_With_Kate_Bolduan/start/240,CNN POLL 7 IN 1O VOTERS SAY VOTE MEANT TO SEND MESSAGE TO TRUMP  Mark Preston OW Senior Political Analyst CNN POLL 7 IN 1O VOTERS SAY VOTE MEANT TO SEND MESSAGE TO TRUMP
2018-11-05 16:04,MSNBCW,21,MSNBCW_20181105_160000_MSNBC_Live_With_Craig_Melvin/start/240,RECORD VOTER ENTHUSIASM IN DAYS BEFORE MIDTERMS KEMPS OFFICE LAUNCHES PROBE OF GEORGIA DEM PARTY DAYS BEFORE ELECTION ABRAMS KEMP MAKING A DESPERATE ATTEMPT TO DISTRACT PEOPLE
2018-11-05 16:05,BBCNEWS,16,BBCNEWS_20181105_140000_Afternoon_Live/start/7500,CELTIC BOYS CLUB ABUSE Founder of boys club found guilty of sexual offences CELTIC BOVS CLUB ABUSE James Torbett guilty O1 offences against three boys CELTIC BOVS CLUB ABUSE 71 yearold abused three boys
2018-11-05 16:05,CNNW,32,CNNW_20181105_160000_At_This_Hour_With_Kate_Bolduan/start/300,CNN POLL 7 IN 1O VOTERS SAY VOTE MEANT TO SEND MESSAGE TO TRUMP  Nia 2014Malika Henderson OW Senior Political Reporter CNN POLL DEMS HOLD DOUBLEDIGIT LEAD OVER GOP IN GENERIC CONGRESSIONAL BALLOT CNN POLL 7 IN 1O VOTERS SAY VOTE MEANT TO SEND
2018-11-05 16:05,MSNBCW,18,MSNBCW_20181105_160000_MSNBC_Live_With_Craig_Melvin/start/300,DEMS GEORGIA SECY OF STATE KEMP PULLING A POLITICAL STUNT ABRAMS KEMP MAKING DESPERATE ATTEMPT TO DISTRACT PEOPLE 201c RECORD VOTER ENTHUSIASM IN DAYS BEFORE MIDTERMS CANDIDATES HITTING
2018-11-05 16:06,BBCNEWS,10,BBCNEWS_20181105_140000_Afternoon_Live/start/7560,CELTIC BOYS CLUB ABUSE James Torbett guilty O offences against three boys CELTIC BOYS CLUB ABUSE Founder of boys club found guilty of sexual offences
2018-11-05 16:06,CNNW,25,CNNW_20181105_160000_At_This_Hour_With_Kate_Bolduan/start/360,CNN POLL TRUMP APPROVAL SLIPS TO 39 AHEAD OF MIDTERMS CNN POLL DEMS HOLD DOUBLEDIGIT LEAD OVER GOP IN GENERIC CONGRESSIONAL BALLOT CNN POLL TRUMP APPROVAL SLIPS TO 39 AHEAD OF
2018-11-05 16:06,FOXNEWSW,8,FOXNEWSW_20181105_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/7560,AMERICAS I n Av   BRIT HUME
2018-11-05 16:06,MSNBCW,47,MSNBCW_20181105_160000_MSNBC_Live_With_Craig_Melvin/start/360,RECORD VOTER ENTHUSIASM IN DAYS BEFORE MIDTERMS GOPS BRIAN KEMP ACCUSES GEORGIA DEMS OF HACKINB WITHOUT EVIDENCE
2018-11-05 16:07,CNNW,30,CNNW_20181105_160000_At_This_Hour_With_Kate_Bolduan/start/420,CNN POLL TRUMP APPROVAL SLIPS TO 39 AHEAD OF MIDTERMS    Joe LOCkhart OW Political Commentator CNN POLL DEMS HOLD DOUBLEDIGIT LEAD OVER GOP IN GENERIC CONGRESSIONAL BALLOT CNN POLL TRUMP APPROVAL SLIPS TO 39 AHEAD OF
2018-11-05 16:07,MSNBCW,28,MSNBCW_20181105_160000_MSNBC_Live_With_Craig_Melvin/start/420,TRUMP TRIES TU RALLY VOTERS TO REPUBLICAN IN KEY OHIO SENATE RACE GDPS BRIAN KEMP ACCUSES GEORGIA DEMS OF HACKINB WITHOUT EVIDENCE 3 NBC NEWS All VITA 201d  ROAD WARRIOR REPUBLICAN FACING LONG OOO8
2018-11-05 16:08,BBCNEWS,5,BBCNEWS_20181105_140000_Afternoon_Live/start/7680,HASSAN ROUHANI President O1 Iran
2018-11-05 16:08,CNNW,30,CNNW_20181105_160000_At_This_Hour_With_Kate_Bolduan/start/480,TRUMP NOT AS EXCITING TO TALK ABOUT THE ECONOMY RIGHT CNN POLL DEMS HOLD DOUBLEDIGIT LEAD OVER GOP IN GENERIC CONGRESSIONAL BALLOT TRUMP ITS NOT EXCITING TO TALK ABOUT THE ECONOMY
